size_class,social_group,state_name,state_code,district_name,district_code,total_holdings_no,total_holdings_area,gross_cropped_area_irrigated,gross_cropped_area_unirrigated,gross_cropped_area_total
7.5-10.0,OTHERS,HIMACHAL PRADESH,2,SOLAN,31,376,3212,318,858,1176
7.5-10.0,OTHERS,HIMACHAL PRADESH,2,SIRMAUR,32,986,8445,1301,2114,3415
7.5-10.0,OTHERS,HIMACHAL PRADESH,2,KINNAUR,34,0,0,0,0,0
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,CHAMBA,23,1,8,0,8,8
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,KANGRA,24,8,68,28,49,78
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,HAMIRPUR,28,0,0,0,0,0
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,9,HAMIRPUR,168,0,0,0,0,0
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,UNA,29,1,10,0,0,0
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,22,BILASPUR,406,3,27,0,39,39
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,BILASPUR,30,3,27,0,39,39
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,MANDI,27,3,24,0,7,7
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,KULLU,26,0,0,0,0,0
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,LAHAUL & SPITI,25,11,91,38,0,38
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,SHIMLA,33,0,0,0,0,0
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,SOLAN,31,4,35,28,0,28
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,SIRMAUR,32,16,142,17,124,142
7.5-10.0,SCHEDULED TRIBES,HIMACHAL PRADESH,2,KINNAUR,34,47,392,250,28,278
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,CHAMBA,23,16,128,0,111,111
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,KANGRA,24,931,7926,1403,4958,6362
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,HAMIRPUR,28,203,1707,0,1380,1380
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,9,HAMIRPUR,168,203,1707,0,1380,1380
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,UNA,29,629,5369,1757,2795,4552
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,22,BILASPUR,406,36,295,31,258,289
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,BILASPUR,30,36,295,31,258,289
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,MANDI,27,92,771,39,704,743
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,KULLU,26,35,298,47,352,400
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,LAHAUL & SPITI,25,12,101,43,0,43
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,SHIMLA,33,396,3340,91,1657,1748
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,SOLAN,31,422,3628,352,1015,1367
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,SIRMAUR,32,1078,9219,1404,2421,3825
7.5-10.0,ALL SOCIAL GROUPS,HIMACHAL PRADESH,2,KINNAUR,34,52,434,271,44,315
ALL CLASSES,INSTITUTIONAL,KERALA,32,KASARAGOD,588,2222,5390,550,7046,7596
ALL CLASSES,INSTITUTIONAL,KERALA,32,KANNUR,589,4232,2844,597,1838,2435
ALL CLASSES,INSTITUTIONAL,KERALA,32,WAYANAD,590,2509,13289,8815,9758,18573
ALL CLASSES,INSTITUTIONAL,KERALA,32,KOZHIKODE,591,4339,1926,134,1320,1454
ALL CLASSES,INSTITUTIONAL,KERALA,32,MALAPPURAM,592,7320,3254,241,1763,2004
ALL CLASSES,INSTITUTIONAL,KERALA,32,PALAKKAD,593,4304,11592,6834,7796,14630
ALL CLASSES,INSTITUTIONAL,KERALA,32,THRISSUR,594,4097,2261,971,824,1795
ALL CLASSES,INSTITUTIONAL,KERALA,32,ERNAKULAM,595,6939,9180,570,11909,12479
ALL CLASSES,INSTITUTIONAL,KERALA,32,IDUKKI,596,2009,47110,13260,62378,75638
ALL CLASSES,INSTITUTIONAL,KERALA,32,KOTTAYAM,597,3368,4035,226,2664,2890
ALL CLASSES,INSTITUTIONAL,KERALA,32,ALAPPUZHA,598,2981,1596,385,686,1071
ALL CLASSES,INSTITUTIONAL,KERALA,32,PATHANAMTHITTA,599,2752,1216,34,511,545
ALL CLASSES,INSTITUTIONAL,KERALA,32,KOLLAM,600,4584,7578,14,12513,12526
ALL CLASSES,INSTITUTIONAL,KERALA,32,THIRUVANANTHAPURAM,601,4602,2600,502,1331,1833
ALL CLASSES,SCHEDULED CASTE,KERALA,32,KASARAGOD,588,7603,825,300,350,650
ALL CLASSES,SCHEDULED CASTE,KERALA,32,KANNUR,589,11972,1108,188,839,1027
ALL CLASSES,SCHEDULED CASTE,KERALA,32,WAYANAD,590,4534,958,272,785,1057
ALL CLASSES,SCHEDULED CASTE,KERALA,32,KOZHIKODE,591,38749,2374,187,2074,2262
ALL CLASSES,SCHEDULED CASTE,KERALA,32,MALAPPURAM,592,50518,3482,1036,2070,3106
ALL CLASSES,SCHEDULED CASTE,KERALA,32,PALAKKAD,593,65499,4174,1438,2648,4086
ALL CLASSES,SCHEDULED CASTE,KERALA,32,THRISSUR,594,67566,2933,979,1555,2534
ALL CLASSES,SCHEDULED CASTE,KERALA,32,ERNAKULAM,595,47988,2233,397,1143,1540
ALL CLASSES,SCHEDULED CASTE,KERALA,32,IDUKKI,596,35837,6385,2079,4919,6998
ALL CLASSES,SCHEDULED CASTE,KERALA,32,KOTTAYAM,597,20234,1458,351,919,1270
ALL CLASSES,SCHEDULED CASTE,KERALA,32,ALAPPUZHA,598,32808,1950,685,1063,1748
ALL CLASSES,SCHEDULED CASTE,KERALA,32,PATHANAMTHITTA,599,30305,1916,231,1570,1801
ALL CLASSES,SCHEDULED CASTE,KERALA,32,KOLLAM,600,59060,3150,168,2545,2713
ALL CLASSES,SCHEDULED CASTE,KERALA,32,THIRUVANANTHAPURAM,601,59332,2300,443,1544,1987
ALL CLASSES,OTHERS,KERALA,32,KASARAGOD,588,206540,77574,32338,40907,73244
ALL CLASSES,OTHERS,KERALA,32,KANNUR,589,462476,121590,16188,104612,120800
ALL CLASSES,OTHERS,KERALA,32,WAYANAD,590,139815,69063,17169,62278,79447
ALL CLASSES,OTHERS,KERALA,32,KOZHIKODE,591,592946,105916,9499,102096,111595
ALL CLASSES,OTHERS,KERALA,32,MALAPPURAM,592,629350,125554,36889,83025,119914
ALL CLASSES,OTHERS,KERALA,32,PALAKKAD,593,420225,123692,56909,81326,138235
ALL CLASSES,OTHERS,KERALA,32,THRISSUR,594,611147,94030,45424,41848,87272
ALL CLASSES,OTHERS,KERALA,32,ERNAKULAM,595,590543,108176,20094,72488,92582
ALL CLASSES,OTHERS,KERALA,32,IDUKKI,596,206366,102080,27602,94295,121898
ALL CLASSES,OTHERS,KERALA,32,KOTTAYAM,597,391929,117321,12655,103990,116644
ALL CLASSES,OTHERS,KERALA,32,ALAPPUZHA,598,440579,63567,26339,30739,57078
ALL CLASSES,OTHERS,KERALA,32,PATHANAMTHITTA,599,259226,62635,4360,56694,61054
ALL CLASSES,OTHERS,KERALA,32,KOLLAM,600,514267,78666,2943,73486,76429
ALL CLASSES,OTHERS,KERALA,32,THIRUVANANTHAPURAM,601,681956,77390,10085,65883,75968
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,KASARAGOD,588,10593,1803,243,1465,1709
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,KANNUR,589,6541,1573,63,1474,1537
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,WAYANAD,590,27558,7146,2092,5678,7770
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,KOZHIKODE,591,2317,370,9,374,383
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,MALAPPURAM,592,3284,568,52,393,444
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,PALAKKAD,593,9496,6026,792,1709,2501
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,THRISSUR,594,1930,145,19,89,108
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,ERNAKULAM,595,1925,463,10,460,470
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,IDUKKI,596,15403,9274,1216,8225,9441
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,KOTTAYAM,597,3205,1169,49,1093,1142
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,ALAPPUZHA,598,975,47,6,37,43
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,PATHANAMTHITTA,599,4535,1003,11,1095,1106
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,KOLLAM,600,2386,793,5,744,749
ALL CLASSES,SCHEDULED TRIBES,KERALA,32,THIRUVANANTHAPURAM,601,5013,4061,445,4301,4746
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,KASARAGOD,588,226958,85593,33431,49768,83199
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,KANNUR,589,485221,127115,17035,108763,125798
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,WAYANAD,590,174416,90456,28347,78500,106847
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,KOZHIKODE,591,638351,110586,9830,105864,115693
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,MALAPPURAM,592,690472,132858,38218,87250,125468
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,PALAKKAD,593,499524,145484,65973,93479,159451
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,THRISSUR,594,684740,99369,47393,44317,91710
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,ERNAKULAM,595,647395,120052,21072,86000,107071
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,IDUKKI,596,259615,164849,44158,169817,213975
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,KOTTAYAM,597,418736,123984,13280,108666,121946
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,ALAPPUZHA,598,477343,67161,27415,32525,59940
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,PATHANAMTHITTA,599,296818,66770,4635,59870,64506
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,KOLLAM,600,580297,90187,3129,89288,92416
ALL CLASSES,ALL SOCIAL GROUPS,KERALA,32,THIRUVANANTHAPURAM,601,750903,86352,11474,73060,84534
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,KASARAGOD,588,10,3779,133,6442,6575
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,KANNUR,589,20,635,429,231,661
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,WAYANAD,590,10,11291,8746,7608,16355
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,KOZHIKODE,591,10,310,23,287,310
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,MALAPPURAM,592,10,605,55,551,606
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,PALAKKAD,593,43,9541,6388,6941,13329
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,THRISSUR,594,0,0,0,0,0
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,ERNAKULAM,595,30,5868,297,10290,10587
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,IDUKKI,596,120,44230,12218,60083,72301
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,KOTTAYAM,597,15,789,82,421,502
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,ALAPPUZHA,598,5,142,0,264,264
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,PATHANAMTHITTA,599,5,128,17,5,22
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,KOLLAM,600,20,6185,0,11500,11500
20.0 & ABOVE,INSTITUTIONAL,KERALA,32,THIRUVANANTHAPURAM,601,15,891,383,509,891
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,KASARAGOD,588,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,KANNUR,589,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,WAYANAD,590,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,KOZHIKODE,591,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,MALAPPURAM,592,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,PALAKKAD,593,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,THRISSUR,594,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,ERNAKULAM,595,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,IDUKKI,596,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,KOTTAYAM,597,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,ALAPPUZHA,598,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,PATHANAMTHITTA,599,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,KOLLAM,600,0,0,0,0,0
20.0 & ABOVE,SCHEDULED CASTE,KERALA,32,THIRUVANANTHAPURAM,601,0,0,0,0,0
20.0 & ABOVE,OTHERS,KERALA,32,KASARAGOD,588,10,243,142,194,336
20.0 & ABOVE,OTHERS,KERALA,32,KANNUR,589,20,887,469,1019,1488
20.0 & ABOVE,OTHERS,KERALA,32,WAYANAD,590,29,1568,1234,1218,2452
20.0 & ABOVE,OTHERS,KERALA,32,KOZHIKODE,591,5,272,300,17,317
20.0 & ABOVE,OTHERS,KERALA,32,MALAPPURAM,592,44,3977,3030,3652,6681
20.0 & ABOVE,OTHERS,KERALA,32,PALAKKAD,593,40,1073,641,893,1534
20.0 & ABOVE,OTHERS,KERALA,32,THRISSUR,594,15,489,142,32,174
20.0 & ABOVE,OTHERS,KERALA,32,ERNAKULAM,595,45,1173,209,1588,1797
20.0 & ABOVE,OTHERS,KERALA,32,IDUKKI,596,15,485,226,479,706
20.0 & ABOVE,OTHERS,KERALA,32,KOTTAYAM,597,81,4081,1486,5578,7064
20.0 & ABOVE,OTHERS,KERALA,32,ALAPPUZHA,598,30,884,845,37,882
20.0 & ABOVE,OTHERS,KERALA,32,PATHANAMTHITTA,599,15,342,148,234,381
20.0 & ABOVE,OTHERS,KERALA,32,KOLLAM,600,10,3824,0,6990,6990
20.0 & ABOVE,OTHERS,KERALA,32,THIRUVANANTHAPURAM,601,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,KASARAGOD,588,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,KANNUR,589,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,WAYANAD,590,5,154,69,122,191
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,KOZHIKODE,591,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,MALAPPURAM,592,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,PALAKKAD,593,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,THRISSUR,594,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,ERNAKULAM,595,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,IDUKKI,596,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,KOTTAYAM,597,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,ALAPPUZHA,598,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,PATHANAMTHITTA,599,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,KOLLAM,600,0,0,0,0,0
20.0 & ABOVE,SCHEDULED TRIBES,KERALA,32,THIRUVANANTHAPURAM,601,5,514,320,519,839
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,KASARAGOD,588,20,4022,275,6636,6911
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,KANNUR,589,40,1521,898,1250,2148
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,WAYANAD,590,44,13013,10050,8949,18998
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,KOZHIKODE,591,15,582,322,304,626
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,MALAPPURAM,592,54,4582,3084,4203,7288
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,PALAKKAD,593,83,10614,7029,7834,14863
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,THRISSUR,594,15,489,142,32,174
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,ERNAKULAM,595,75,7041,506,11878,12384
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,IDUKKI,596,135,44714,12445,60562,73007
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,KOTTAYAM,597,96,4870,1568,5998,7566
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,ALAPPUZHA,598,35,1027,845,301,1146
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,PATHANAMTHITTA,599,20,469,165,238,403
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,KOLLAM,600,30,10009,0,18491,18491
20.0 & ABOVE,ALL SOCIAL GROUPS,KERALA,32,THIRUVANANTHAPURAM,601,20,1405,703,1028,1731
Below 0.5,INSTITUTIONAL,KERALA,32,KASARAGOD,588,1481,253,78,68,146
Below 0.5,INSTITUTIONAL,KERALA,32,KANNUR,589,3220,425,18,184,202
Below 0.5,INSTITUTIONAL,KERALA,32,WAYANAD,590,1635,227,2,193,194
Below 0.5,INSTITUTIONAL,KERALA,32,KOZHIKODE,591,3580,442,15,232,248
Below 0.5,INSTITUTIONAL,KERALA,32,MALAPPURAM,592,6034,592,45,220,265
Below 0.5,INSTITUTIONAL,KERALA,32,PALAKKAD,593,3435,400,25,134,158
Below 0.5,INSTITUTIONAL,KERALA,32,THRISSUR,594,2903,478,143,180,323
Below 0.5,INSTITUTIONAL,KERALA,32,ERNAKULAM,595,5264,660,38,187,226
Below 0.5,INSTITUTIONAL,KERALA,32,IDUKKI,596,908,133,15,77,92
Below 0.5,INSTITUTIONAL,KERALA,32,KOTTAYAM,597,1898,320,5,124,129
Below 0.5,INSTITUTIONAL,KERALA,32,ALAPPUZHA,598,2261,354,34,117,151
Below 0.5,INSTITUTIONAL,KERALA,32,PATHANAMTHITTA,599,2154,316,6,136,142
Below 0.5,INSTITUTIONAL,KERALA,32,KOLLAM,600,3866,479,13,282,295
Below 0.5,INSTITUTIONAL,KERALA,32,THIRUVANANTHAPURAM,601,3870,467,32,194,226
Below 0.5,SCHEDULED CASTE,KERALA,32,KASARAGOD,588,7394,652,233,286,519
Below 0.5,SCHEDULED CASTE,KERALA,32,KANNUR,589,11636,800,144,588,732
Below 0.5,SCHEDULED CASTE,KERALA,32,WAYANAD,590,4046,391,73,345,418
Below 0.5,SCHEDULED CASTE,KERALA,32,KOZHIKODE,591,38432,2110,147,1852,1999
Below 0.5,SCHEDULED CASTE,KERALA,32,MALAPPURAM,592,49748,2729,697,1628,2325
Below 0.5,SCHEDULED CASTE,KERALA,32,PALAKKAD,593,64579,3325,917,2137,3055
Below 0.5,SCHEDULED CASTE,KERALA,32,THRISSUR,594,67221,2613,821,1420,2240
Below 0.5,SCHEDULED CASTE,KERALA,32,ERNAKULAM,595,47718,1989,304,1020,1324
Below 0.5,SCHEDULED CASTE,KERALA,32,IDUKKI,596,32479,2803,646,2300,2946
Below 0.5,SCHEDULED CASTE,KERALA,32,KOTTAYAM,597,19854,1089,135,771,905
Below 0.5,SCHEDULED CASTE,KERALA,32,ALAPPUZHA,598,32390,1612,394,972,1366
Below 0.5,SCHEDULED CASTE,KERALA,32,PATHANAMTHITTA,599,30012,1664,180,1364,1544
Below 0.5,SCHEDULED CASTE,KERALA,32,KOLLAM,600,58725,2915,139,2346,2485
Below 0.5,SCHEDULED CASTE,KERALA,32,THIRUVANANTHAPURAM,601,59207,2156,387,1452,1839
Below 0.5,OTHERS,KERALA,32,KASARAGOD,588,168486,23455,11230,9323,20553
Below 0.5,OTHERS,KERALA,32,KANNUR,589,406377,48345,7645,38572,46217
Below 0.5,OTHERS,KERALA,32,WAYANAD,590,105026,14317,1947,13400,15347
Below 0.5,OTHERS,KERALA,32,KOZHIKODE,591,552066,54544,4582,51646,56228
Below 0.5,OTHERS,KERALA,32,MALAPPURAM,592,579959,58127,15830,35296,51126
Below 0.5,OTHERS,KERALA,32,PALAKKAD,593,364441,35888,10912,22494,33406
Below 0.5,OTHERS,KERALA,32,THRISSUR,594,574650,51376,23462,22250,45712
Below 0.5,OTHERS,KERALA,32,ERNAKULAM,595,543040,45131,9551,24209,33760
Below 0.5,OTHERS,KERALA,32,IDUKKI,596,147983,23880,4617,22544,27161
Below 0.5,OTHERS,KERALA,32,KOTTAYAM,597,337358,34925,2519,28528,31047
Below 0.5,OTHERS,KERALA,32,ALAPPUZHA,598,419304,36577,10186,21616,31802
Below 0.5,OTHERS,KERALA,32,PATHANAMTHITTA,599,230618,30835,2166,26788,28954
Below 0.5,OTHERS,KERALA,32,KOLLAM,600,488737,48172,2009,41340,43349
Below 0.5,OTHERS,KERALA,32,THIRUVANANTHAPURAM,601,659034,53419,6836,43482,50318
Below 0.5,SCHEDULED TRIBES,KERALA,32,KASARAGOD,588,9884,1237,151,1028,1179
Below 0.5,SCHEDULED TRIBES,KERALA,32,KANNUR,589,5798,831,24,781,804
Below 0.5,SCHEDULED TRIBES,KERALA,32,WAYANAD,590,23931,2774,375,2427,2802
Below 0.5,SCHEDULED TRIBES,KERALA,32,KOZHIKODE,591,2136,222,2,223,224
Below 0.5,SCHEDULED TRIBES,KERALA,32,MALAPPURAM,592,3104,180,17,121,138
Below 0.5,SCHEDULED TRIBES,KERALA,32,PALAKKAD,593,5789,770,131,453,584
Below 0.5,SCHEDULED TRIBES,KERALA,32,THRISSUR,594,1835,85,17,67,84
Below 0.5,SCHEDULED TRIBES,KERALA,32,ERNAKULAM,595,1642,154,1,164,165
Below 0.5,SCHEDULED TRIBES,KERALA,32,IDUKKI,596,9692,1587,256,1370,1626
Below 0.5,SCHEDULED TRIBES,KERALA,32,KOTTAYAM,597,2403,319,15,293,308
Below 0.5,SCHEDULED TRIBES,KERALA,32,ALAPPUZHA,598,965,42,6,31,37
Below 0.5,SCHEDULED TRIBES,KERALA,32,PATHANAMTHITTA,599,4069,596,9,670,678
Below 0.5,SCHEDULED TRIBES,KERALA,32,KOLLAM,600,1915,367,3,316,319
Below 0.5,SCHEDULED TRIBES,KERALA,32,THIRUVANANTHAPURAM,601,2429,564,45,554,599
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,KASARAGOD,588,187245,25596,11692,10704,22396
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,KANNUR,589,427031,50401,7830,40125,47955
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,WAYANAD,590,134638,17709,2396,16365,18761
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,KOZHIKODE,591,596214,57318,4747,53953,58700
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,MALAPPURAM,592,638845,61629,16588,37266,53854
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,PALAKKAD,593,438244,40385,11986,25217,37203
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,THRISSUR,594,646609,54552,24443,23917,48360
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,ERNAKULAM,595,597664,47934,9895,25580,35475
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,IDUKKI,596,191062,28404,5534,26291,31825
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,KOTTAYAM,597,361513,36653,2673,29716,32389
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,ALAPPUZHA,598,454920,38585,10620,22737,33357
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,PATHANAMTHITTA,599,266853,33410,2360,28958,31318
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,KOLLAM,600,553243,51933,2165,44284,46448
Below 0.5,ALL SOCIAL GROUPS,KERALA,32,THIRUVANANTHAPURAM,601,724540,56606,7299,45682,52981
1.0-2.0,INSTITUTIONAL,KERALA,32,KASARAGOD,588,217,298,86,81,167
1.0-2.0,INSTITUTIONAL,KERALA,32,KANNUR,589,266,349,23,220,243
1.0-2.0,INSTITUTIONAL,KERALA,32,WAYANAD,590,290,385,26,327,354
1.0-2.0,INSTITUTIONAL,KERALA,32,KOZHIKODE,591,264,343,37,194,231
1.0-2.0,INSTITUTIONAL,KERALA,32,MALAPPURAM,592,375,503,24,183,206
1.0-2.0,INSTITUTIONAL,KERALA,32,PALAKKAD,593,248,319,57,70,126
1.0-2.0,INSTITUTIONAL,KERALA,32,THRISSUR,594,380,502,264,114,378
1.0-2.0,INSTITUTIONAL,KERALA,32,ERNAKULAM,595,582,788,99,310,410
1.0-2.0,INSTITUTIONAL,KERALA,32,IDUKKI,596,343,450,45,377,422
1.0-2.0,INSTITUTIONAL,KERALA,32,KOTTAYAM,597,497,679,24,432,456
1.0-2.0,INSTITUTIONAL,KERALA,32,ALAPPUZHA,598,170,219,42,68,111
1.0-2.0,INSTITUTIONAL,KERALA,32,PATHANAMTHITTA,599,172,209,4,96,100
1.0-2.0,INSTITUTIONAL,KERALA,32,KOLLAM,600,234,309,1,233,234
1.0-2.0,INSTITUTIONAL,KERALA,32,THIRUVANANTHAPURAM,601,221,285,15,161,176
1.0-2.0,SCHEDULED CASTE,KERALA,32,KASARAGOD,588,35,54,20,17,37
1.0-2.0,SCHEDULED CASTE,KERALA,32,KANNUR,589,85,115,13,93,106
1.0-2.0,SCHEDULED CASTE,KERALA,32,WAYANAD,590,101,134,71,83,154
1.0-2.0,SCHEDULED CASTE,KERALA,32,KOZHIKODE,591,80,102,19,82,101
1.0-2.0,SCHEDULED CASTE,KERALA,32,MALAPPURAM,592,245,330,95,242,337
1.0-2.0,SCHEDULED CASTE,KERALA,32,PALAKKAD,593,194,260,177,152,329
1.0-2.0,SCHEDULED CASTE,KERALA,32,THRISSUR,594,75,96,24,56,80
1.0-2.0,SCHEDULED CASTE,KERALA,32,ERNAKULAM,595,55,70,32,32,64
1.0-2.0,SCHEDULED CASTE,KERALA,32,IDUKKI,596,865,1070,475,741,1215
1.0-2.0,SCHEDULED CASTE,KERALA,32,KOTTAYAM,597,80,108,80,28,108
1.0-2.0,SCHEDULED CASTE,KERALA,32,ALAPPUZHA,598,50,64,65,4,69
1.0-2.0,SCHEDULED CASTE,KERALA,32,PATHANAMTHITTA,599,50,65,13,57,71
1.0-2.0,SCHEDULED CASTE,KERALA,32,KOLLAM,600,40,47,7,38,45
1.0-2.0,SCHEDULED CASTE,KERALA,32,THIRUVANANTHAPURAM,601,20,27,12,20,33
1.0-2.0,OTHERS,KERALA,32,KASARAGOD,588,12137,19693,7664,11300,18965
1.0-2.0,OTHERS,KERALA,32,KANNUR,589,16673,26772,3034,24123,27157
1.0-2.0,OTHERS,KERALA,32,WAYANAD,590,11917,19173,4767,17434,22201
